Name,Date,legal form,Industry,Country
"
EEV Energie-Ems-Vechte GmbH & Co. ","
19.12.2007",Limited partnership,Energy,Germany
"
EGC Energie- und Gebäudetechnik-Co","
25.09.2001",Limited partnership,Energy,Germany
"
EHINGER ENERGIE Netzbetrieb GmbH &","
02.09.2011",Limited partnership,Energy,Germany
"
EHINGER ENERGIE Stromerzeugung Gmb","
02.09.2011",Limited partnership,Energy,Germany
"
EHINGER ENERGIE Wendelin Maunz Gmb","
05.10.2009",Limited partnership,Energy,Germany
"
ELKOS Energie Leistungs Kontroll S","
30.05.2006",Limited partnership,Energy,Germany
"
EMIS AIG Altmark
Industriebeteilig","
18.12.2001",Limited partnership,Energy,Germany
"
ENERGIE plus UMWELT Ltd.& Co.KG
b)","
03.04.2008",Limited partnership,Energy,Germany
"
ENERGIEN in REGIONEN Passau GmbH &","
07.01.2014",Limited partnership,Energy,Germany
"
ENERGIEN in REGIONEN Rottal-Inn Gm","
07.01.2014",Limited partnership,Energy,Germany
"
ENV Energie + Netze UG
(haftungsbe","
29.06.2010",Limited partnership,Energy,Germany
"
ENVICONSULT Gesellschaft für Energ","
09.04.2003",Limited partnership,Energy,Germany
"
Kesseböhmer Produktions GmbH & Co.","
03.05.2006",Limited partnership,Energy,Germany
"
ERBE Energie GmbH & Co. KG
b)
Denk","
08.04.2010",Limited partnership,Energy,Germany
"
ES BIO-Energie GmbH & Co.KG
b)
Twi","
07.03.2007",Limited partnership,Energy,Germany
"
ESCO Alternative Energies GmbH & C","
16.09.2011",Limited partnership,Energy,Germany
"
ESH Energie Service Hameln GmbH & ","
21.07.2009",Limited partnership,Energy,Germany
"
ESP Energie-Service-Projekte v. Re","
16.12.2004",Limited partnership,Energy,Germany
"
ESR Energie Sulzbach-Rosenberg Gmb","
23.09.2005",Limited partnership,Energy,Germany
"
EWB Energieerzeugung GmbH & Co. KG","
14.04.2011",Limited partnership,Energy,Germany
"
EWS Energie & Wärme Hofspiegelberg","
05.04.2011",Limited partnership,Energy,Germany
"
EZV Energie- und Service GmbH & Co","
30.09.2004",Limited partnership,Energy,Germany
"
Ebersdorfer Bio Energie GmbH & Co.","
24.09.2007",Limited partnership,Energy,Germany
"
Ebert Erneuerbare Energien Projekt","
04.11.2011",Limited partnership,Energy,Germany
"
Egon Braun Energie und Umwelt GmbH","
11.07.2006",Limited partnership,Energy,Germany
"
Einhorn Energie GmbH & Co. KG
b)
G","
31.01.2011",Limited partnership,Energy,Germany
"
Eisenhofer Energie GmbH & Co. KG
b","
14.05.2010",Limited partnership,Energy,Germany
"
Eitzer Energie UG (haftungsbeschrä","
01.08.2011",Limited partnership,Energy,Germany
"
Elbe-Agrar-Energie GmbH & Co.
Komm","
29.11.2006",Limited partnership,Energy,Germany
"
Coorßen Schweinehaltung GmbH & Co.","
03.06.2008",Limited partnership,Energy,Germany
"
Emslander Energie- und Gebäudetech","
24.01.2011",Limited partnership,Energy,Germany
"
EnValue Energie Holding GmbH & Co.","
29.04.2010",Limited partnership,Energy,Germany
"
Endlos Energie Beteiligungs GmbH &","
28.01.2010",Limited partnership,Energy,Germany
"
Energie & Technik Anetzberger etan","
11.03.2014",Limited partnership,Energy,Germany
"
Energie - Kraft Süd GmbH & Co. KG
","
22.01.2007",Limited partnership,Energy,Germany
"
Energie 2030 GmbH & Co. EuroWindPa","
24.06.2002",Limited partnership,Energy,Germany
"
Energie 21 Projekt GmbH & Co. KG
b","
15.08.2006",Limited partnership,Energy,Germany
"
Energie 21 Projekt GmbH & Co. KG
b","
15.08.2006",Limited partnership,Energy,Germany
"
Energie 22 GmbH & Co. KG
b)
Wismar","
18.07.2008",Limited partnership,Energy,Germany
"
Korbacher Energiezentrum GmbH & Co","
31.01.2013",Limited partnership,Energy,Germany
"
Energie Beteiligungen Hintersteine","
11.08.2011",Limited partnership,Energy,Germany
"
Energie Biba GmbH & Co. KG
b)
Wolf","
03.04.2023",Limited partnership,Energy,Germany
"
Energie Brokering GmbH & Co. Betre","
16.02.2012",Limited partnership,Energy,Germany
"
Energie Brokering GmbH & Co. Planu","
31.07.2015",Limited partnership,Energy,Germany
"
Energie Competenzcentrum Oberallgä","
24.01.2013",Limited partnership,Energy,Germany
"
ECK Energie Consulting Kalbitz e.K","
08.06.2018",Limited partnership,Energy,Germany
"
Energie Dachinvest Kubiak GmbH & C","
25.04.2013",Limited partnership,Energy,Germany
"
Energie Dannstadter Höhe GmbH & Co","
04.11.2013",Limited partnership,Energy,Germany
"
Energie Deal GmbH & Co. KG
b)
Sand","
25.04.2019",Limited partnership,Energy,Germany
"
Energie Deggendorf GmbH & Co KG
b)","
23.07.2008",Limited partnership,Energy,Germany
"
Energie Depot GmbH & Co. KG
b)
Neu","
19.12.2022",Limited partnership,Energy,Germany
"
Energie Dersekow GmbH & Co. KG
b)
","
24.05.2011",Limited partnership,Energy,Germany
"
Energie Erzeugung Heidekreis GmbH ","
23.12.2022",Limited partnership,Energy,Germany
"
Energie Fabrik GmbH & Co. KG
b)
Si","
10.07.2023",Limited partnership,Energy,Germany
"
Energie Foditsch UG (haftungsbesch","
26.09.2018",Limited partnership,Energy,Germany
"
Energie Freden GmbH & Co. KG
b)
Fr","
19.10.2011",Limited partnership,Energy,Germany
"
Energie Fuchs GmbH & Co. KG
b)
Obe","
21.05.2021",Limited partnership,Energy,Germany
"
Energie H+ GmbH & Co. KG, Aitrach
","
25.04.2022",Limited partnership,Energy,Germany
"
Energie Hermannsberg GmbH & Co. KG","
27.06.2006",Limited partnership,Energy,Germany
"
BioWärmeRhön GmbH & Co KG
b)
Nüstt","
08.12.2005",Limited partnership,Energy,Germany
"
Energie Invest Schwaben GmbH & Co.","
28.04.2022",Limited partnership,Energy,Germany
"
Trend Capital GmbH & Co. Sonne Ita","
27.03.2009",Limited partnership,Energy,Germany
"
Energie Kirchheim unter Teck GmbH ","
14.11.2013",Limited partnership,Energy,Germany
"
Energie Kontor GEWO
Beteiligungsge","
23.12.2005",Limited partnership,Energy,Germany
"
Energie Konzepte Dr. Gärtner GmbH ","
21.08.2018",Limited partnership,Energy,Germany
"
Energie Kubiak GmbH & Co. KG
b)
De","
21.10.2011",Limited partnership,Energy,Germany
"
Energie Lausheim GmbH & Co. KG
b)
","
01.04.2022",Limited partnership,Energy,Germany
"
Energie Marburg-Biedenkopf GmbH & ","
07.05.2013",Limited partnership,Energy,Germany
"
Energie Mechernich GmbH & Co. KG
b","
16.01.2014",Limited partnership,Energy,Germany
"
Energie Meine GmbH & Co. KG
b)
Bad","
03.09.2008",Limited partnership,Energy,Germany
"
Energie Mühlenheide GmbH & Co. KG
","
26.02.2016",Limited partnership,Energy,Germany
"
Energie Neperstorf UG (haftungsbes","
21.07.2014",Limited partnership,Energy,Germany
"
Energie Netzwerk Bauen und Saniere","
22.12.2010",Limited partnership,Energy,Germany
"
Energie Nord GmbH & Co. KG
b)
Münc","
31.10.2001",Limited partnership,Energy,Germany
"
Energie Oldendorf GmbH & Co. KG
b)","
04.11.2010",Limited partnership,Energy,Germany
"
Digand PV 2 GmbH & Co. KG
b)
Lands","
18.10.2017",Limited partnership,Energy,Germany
"
Energie Region Kassel Beteiligungs","
14.06.2012",Limited partnership,Energy,Germany
"
Energie Rur-Erft GmbH & Co. KG
b)
","
06.01.2015",Limited partnership,Energy,Germany
"
Energie Sachsenheim GmbH & Co. KG
","
26.08.2013",Limited partnership,Energy,Germany
"
BERA-GmbH & Co. KG
b)
Meißen
Gesch","
01.08.2017",Limited partnership,Energy,Germany
"
Energie Schönberg GmbH & Co. KG
b)","
02.07.2018",Limited partnership,Energy,Germany
"
Energie Service Elmlohe GmbH & Co.","
07.06.2006",Limited partnership,Energy,Germany
"
Energie Solution & Service MS Limi","
08.03.2019",Limited partnership,Energy,Germany
"
Energie Total GmbH & Co. KG
b)
Höc","
15.07.2019",Limited partnership,Energy,Germany
"
Energie Trantow GmbH & Co. KG
b)
T","
08.06.2011",Limited partnership,Energy,Germany
"
Firma geändert, nun:
BOREAS Windfe","
13.06.2013",Limited partnership,Energy,Germany
"
Energie Vogel GmbH & Co. KG
b)
Ert","
16.08.2019",Limited partnership,Energy,Germany
"
Energie Wendeldorf GmbH & Co. KG
b","
28.12.2018",Limited partnership,Energy,Germany
"
Energie Wilsdorf GmbH & Co. KG
b)
","
30.05.2022",Limited partnership,Energy,Germany
"
K&R GmbH & Weißiger Höhe Tharandt
","
09.05.2006",Limited partnership,Energy,Germany
"
Energie für Gebäude GmbH & Co. KG
","
26.01.2007",Limited partnership,Energy,Germany
"
Energie für morgen GmbH & Co. KG
b","
21.02.2024",Limited partnership,Energy,Germany
"
Energie fürs Dorf GmbH & Co. KG
b)","
31.08.2011",Limited partnership,Energy,Germany
"
Energie und Haustechnik Mehltheuer","
09.10.2012",Limited partnership,Energy,Germany
"
Umwelt Solar GmbH & Co. PV 20 KG
b","
15.10.2009",Limited partnership,Energy,Germany
"
Energie- und Datendienste Allgäu K","
23.04.2015",Limited partnership,Energy,Germany
"
Energie- und Dienstleistungsgesell","
11.09.2012",Limited partnership,Energy,Germany
"
Energie- und Gewerbepark Rethem Gm","
17.04.2013",Limited partnership,Energy,Germany
"
Energie- und Ofengalerie MSH GmbH ","
27.11.2012",Limited partnership,Energy,Germany
"
Energie- und Vermietungsgesellscha","
23.02.2012",Limited partnership,Energy,Germany
"
Energie-Galerie GmbH & Co. KG
b)
P","
27.12.2006",Limited partnership,Energy,Germany
"
Energie-Kompass GmbH & Co. KG
b)
H","
28.06.2023",Limited partnership,Energy,Germany
"
Energie-Park 01 GmbH & Co. KG
b)
D","
30.10.2017",Limited partnership,Energy,Germany
"
Energie-Plus GmbH & Co. KG
b)
Stut","
17.02.2014",Limited partnership,Energy,Germany
"
Energie-Service-Mittelrhein GmbH &","
12.01.2006",Limited partnership,Energy,Germany
"
Energie-Team-Megunorm GmbH & Co. K","
28.09.2006",Limited partnership,Energy,Germany
"
Energie-Technik-Center Loy GmbH & ","
16.12.2011",Limited partnership,Energy,Germany
"
Energie-Windpark Islek GmbH & Co. ","
22.03.2006",Limited partnership,Energy,Germany
"
Energie-Windpark Kramberg GmbH & C","
16.03.2006",Limited partnership,Energy,Germany
"
Bronberger & Kessler Handelsgesell","
18.12.2001",Limited partnership,Energy,Germany
"
EnergieFabrik I KG
b)
Wangen im Al","
06.04.2011",Limited partnership,Energy,Germany
"
EnergieFabrik II KG
b)
Wangen im A","
05.04.2011",Limited partnership,Energy,Germany
"
EnergieFabrik III KG
b)
Wangen im ","
05.04.2011",Limited partnership,Energy,Germany
"
EnergieFabrik IV KG
b)
Wangen im A","
06.04.2011",Limited partnership,Energy,Germany
"
EnergieFabrik V KG
b)
Wangen im Al","
06.04.2011",Limited partnership,Energy,Germany
"
Energiecon GmbH & Co. KG
b)
Blaube","
07.10.2009",Limited partnership,Energy,Germany
"
Energiehof Thanner GmbH & Co. KG
b","
07.08.2006",Limited partnership,Energy,Germany
"
Energiepark Anlagenbau GmbH & Co. ","
04.02.2009",Limited partnership,Energy,Germany
"
Energiepark Neusaß GmbH & Co. KG
b", Karl Heinr,Limited partnership,Energy,Germany
"
Energiepark Schwäbische Alb GmbH &","
30.07.2007",Limited partnership,Energy,Germany
"
Energiewerkstatt Gesellschaft für ","
20.03.2006",Limited partnership,Energy,Germany
"
Ergo Nova Gesellschaft für regener","
08.03.2004",Limited partnership,Energy,Germany
"
Erneuerbare Energie Ernte Acht Gmb","
25.11.2005",Limited partnership,Energy,Germany
"
Erneuerbare Energie Ernte Drei Gmb","
28.11.2005",Limited partnership,Energy,Germany
"
Erneuerbare Energie Ernte Eins Gmb","
06.07.2011",Limited partnership,Energy,Germany
"
Erneuerbare Energie Ernte Neun Gmb","
02.12.2005",Limited partnership,Energy,Germany
"
Erneuerbare Energie Ernte Vier Gmb","
05.12.2005",Limited partnership,Energy,Germany
"
Erneuerbare Energie Ernte Zehn Gmb","
28.11.2005",Limited partnership,Energy,Germany
"
Erneuerbare Energie Ernte Zwei Gmb","
22.01.2004",Limited partnership,Energy,Germany
"
Erneuerbare Energie Möckern GmbH &","
13.07.2011",Limited partnership,Energy,Germany
"
Erneuerbare Energien Edemissen Gmb","
01.11.2006",Limited partnership,Energy,Germany
"
Erneuerbare Energien GmbH & Co. KG","
09.08.2006",Limited partnership,Energy,Germany
"
Erneuerbare Energien GmbH & Co. KG","
06.07.2010",Limited partnership,Energy,Germany
"
Erneuerbare Energien Gunter Lohn U","
12.10.2011",Limited partnership,Energy,Germany
"
Erneuerbare Energien Göttingen (EE","
07.08.2006",Limited partnership,Energy,Germany
"
Erneuerbare Energien Projektierung","
08.03.2006",Limited partnership,Energy,Germany
"
Ökumenisches Windrad Tennenbronn G","
09.10.2006",Limited partnership,Energy,Germany
"
Projektierungsgesellschaft Haftenk","
17.12.2008",Limited partnership,Energy,Germany
"
Agrargenossenschaft Königsee eG & ","
08.07.2010",Limited partnership,Energy,Germany
"
FM Besitz GmbH & Co. KG
b)
Heppenh","
27.01.2011",Limited partnership,Energy,Germany
"
Faktor vier Gesellschaft für erneu","
09.06.2006",Limited partnership,Energy,Germany
"
Tebbe Mineralölhandel GmbH & Co.
K","
10.10.2005",Limited partnership,Energy,Germany
"
Fellmann-Horsch GmbH & Co. Energie","
05.01.2005",Limited partnership,Energy,Germany
"
Herbert Fey GmbH & Co. Mineralölha","
18.09.2003",Limited partnership,Energy,Germany
"
Fiedos Energie GmbH & Co. KG
b)
Os","
14.12.2006",Limited partnership,Energy,Germany
"
Fink Energie GmbH & Co. KG
b)
Groß","
02.06.2010",Limited partnership,Energy,Germany
"
Fleßner Energie Upahl GmbH & Co. K","
12.06.2006",Limited partnership,Energy,Germany
"
Fliegl Energie GmbH & Co. KG
b)
Tr","
13.04.2006",Limited partnership,Energy,Germany
"
Frank Mohr GmbH & Co. Energie KG
b","
12.12.2007",Limited partnership,Energy,Germany
"
Friedland Energie GmbH & Co. KG
b)","
23.12.2010",Limited partnership,Energy,Germany
"
Friedland Energie Süd GmbH & Co. K","
16.09.2011",Limited partnership,Energy,Germany
"
Fuchs Energie GmbH & Co. KG
b)
Sch","
10.07.2007",Limited partnership,Energy,Germany
"
Fuhrberger Bio-Energie GmbH & Co. ","
27.06.2011",Limited partnership,Energy,Germany
"
G & K Energie GmbH & Co. KG
b)
Neu","
18.08.2011",Limited partnership,Energy,Germany
"
Große-Schawe Grundstücksverwaltung","
30.06.2008",Limited partnership,Energy,Germany
"
GCM Energie UG (haftungsbeschränkt","
06.06.2011",Limited partnership,Energy,Germany
"
GE Grüne Energie KG
b)
München
Ges","
07.04.2011",Limited partnership,Energy,Germany
"
GERES mbH & Co. Energie Zwei KG
b)","
17.11.2004",Limited partnership,Energy,Germany
"
GG-Energie GmbH & Co. KG
b)
Pforzh","
05.08.2011",Limited partnership,Energy,Germany
"
GGK GmbH & Co. 2. Neue Energien KG","
17.10.2007",Limited partnership,Energy,Germany
"
GGK GmbH & Co. 3. Neue Energien KG","
18.12.2008",Limited partnership,Energy,Germany
"
GGK GmbH & Co. 4. Neue Energien KG","
26.11.2009",Limited partnership,Energy,Germany
"
GefuE Verwaltungs- und Betriebsfüh","
08.02.2007",Limited partnership,Energy,Germany
"
GHN Energie GmbH & Co. KG
b)
Große","
Jeder pers",Limited partnership,Energy,Germany
"
S.R.H. Regenerative Energien GmbH ","
14.09.2011",Limited partnership,Energy,Germany
"
GSS Solare Energien Königsbrück Gm","
04.11.2010",Limited partnership,Energy,Germany
"
Gastrup Naturwärme und Energie Gmb","
25.11.2010",Limited partnership,Energy,Germany
"
CM Komplementär 07-854 GmbH & Co. ","
05.04.2007",Limited partnership,Energy,Germany
"
GeoEnergy Werk Dierbach GmbH & Co.","
20.07.2009",Limited partnership,Energy,Germany
"
GeoEnergy Werk Schaidt-Nord GmbH &","
26.11.2008",Limited partnership,Energy,Germany
"
Georg Brasch GmbH & Co. Neue Energ","
12.12.2008",Limited partnership,Energy,Germany
"
Georg Frey KG Bioenergiehof
b)
Utt","
03.03.2009",Limited partnership,Energy,Germany
"
Gerhard Solar-Energie GmbH & Co. K","
13.12.2010",Limited partnership,Energy,Germany
"
Geschwister Schneider Energie GmbH","
01.06.2006",Limited partnership,Energy,Germany
"
Gesellschaft zur Nutzung erneuerba","
11.07.2006",Limited partnership,Energy,Germany
"
Gewerbepark Natur und Energie GmbH","
01.12.2009",Limited partnership,Energy,Germany
"
Girardet Energie KG
b)
München
Ges","
17.03.2009",Limited partnership,Energy,Germany
"
Gnann Energie GmbH & Co.KG
b)
Bad ","
05.05.2010",Limited partnership,Energy,Germany
"
Grawe EnergieBusSysteme GmbH & Co.","
05.10.2010",Limited partnership,Energy,Germany
"
Green Interest Gesellschaft für er","
02.06.2008",Limited partnership,Energy,Germany
"
Grewe Energie KG
b)
Salzkotten
Ges","
18.02.2010",Limited partnership,Energy,Germany
"
Grundler Energie GmbH & Co. KG
b)
","
10.11.2009",Limited partnership,Energy,Germany
"
Grüne Mineralöle GmbH & Co. KG
b)
","
19.08.2002",Limited partnership,Energy,Germany
"
Grüne Energie GmbH & Co. KG
b)
Uet","
08.09.2010",Limited partnership,Energy,Germany
"
Grüne Energien WHV GmbH & Co. KG
b","
15.01.2011",Limited partnership,Energy,Germany
"
Grünstrom Energie Allgäu GmbH & Co","
02.12.2010",Limited partnership,Energy,Germany
"
GuT.Energie KG
 
b)
Isselburg
Gesc","
02.11.2011",Limited partnership,Energy,Germany
"
Gunkel neue Energien GmbH & Co. KG","
04.02.2003",Limited partnership,Energy,Germany
"
GvS Energie UG (haftungsbeschränkt","
07.07.2010",Limited partnership,Energy,Germany
"
Günztal Energie GmbH & Co. KG
b)
B","
09.01.2007",Limited partnership,Energy,Germany
"
H & W Energie GmbH & Co. KG
b)
Loh","
09.08.2011",Limited partnership,Energy,Germany
"
H&H Agrar Energie GmbH & Co. KG
b)","
02.06.2006",Limited partnership,Energy,Germany
"
H&P Windkraft GmbH & Co. Neue Ener","
28.12.2007",Limited partnership,Energy,Germany
"
H. Salzberger Energie GmbH & Co. K","
22.06.2010",Limited partnership,Energy,Germany
"
H.A.N.S. - Energie GmbH & Co. KG
b","
09.12.2009",Limited partnership,Energy,Germany
"
H.B. Regenerative Energien GmbH & ","
31.07.2006",Limited partnership,Energy,Germany
"
Bioenergie Am Struckweg GmbH & Co.","
25.08.2009",Limited partnership,Energy,Germany
"
Hülsenbusch Apparatebau Vertriebs ","
27.05.2010",Limited partnership,Energy,Germany
"
HEG HolzEnergieGesellschaft mbH u.","
09.03.2005",Limited partnership,Energy,Germany
"
HI Energie GmbH & Co. KG
b)
Buchlo","
07.08.2009",Limited partnership,Energy,Germany
"
HLEnergie GmbH & Co KG
b)
Neunkirc","
12.06.2006",Limited partnership,Energy,Germany
"
HM Energie GmbH & Co. KG
b)
Rudert","
27.09.2010",Limited partnership,Energy,Germany
"
HMK Bioenergie KG
b)
Künzelsau
Ges","
02.02.2011",Limited partnership,Energy,Germany
"
HS Erneuerbare Energien GmbH & Co.","
13.12.2007",Limited partnership,Energy,Germany
"
HUG Solar GmbH & Co. KG
b)
Nürnber","
30.03.2005",Limited partnership,Energy,Germany
"
HWE Hohenloher Windenergie GmbH & ","
02.06.2010",Limited partnership,Energy,Germany
"
HaPa Energie GmbH & Co. KG
b)
Delb","
23.07.2009",Limited partnership,Energy,Germany
"
Hachetal Energie GmbH & Co. KG
b)
","
10.08.2006",Limited partnership,Energy,Germany
"
Hamberg-Wind-Energie GmbH & Co. KG","
01.12.2003",Limited partnership,Energy,Germany
"
Hamme Energie GmbH & Co. KG
b)
Ost","
19.11.2008",Limited partnership,Energy,Germany
"
Harz Energie GmbH & Co. KG
b)
Oste","
04.08.2006",Limited partnership,Energy,Germany
"
Haslochhof Energie GmbH & Co. KG
b","
23.04.2010",Limited partnership,Energy,Germany
"
Hastert Energie GmbH & Co.KG
b)
Ob","
17.11.2006",Limited partnership,Energy,Germany
"
Hausmann Energie GmbH & Co. KG
b)
","
09.08.2011",Limited partnership,Energy,Germany
"
Haverkamp Energie KG
b)
Hude","
21.12.2005",Limited partnership,Energy,Germany
"
Heetberger Bio-Energie GmbH & Co. ","
25.07.2006",Limited partnership,Energy,Germany
