CVR-nummer/REG-nummer,Startdato,Ophørsdato,Navn,Adresse,Postnr.,By,Virksomhedsform,Hovedbranche,Telefonnr,Email,Reklamebeskyttet
39546299,2018-07-03,,Svindbæk Køberetsselskab I/S,Gyngemose Parkvej 50 - 2860 Søborg,2860,Søborg,Interessentskab,351100 Produktion af elektricitet,,,Ja
34635943,2012-08-01,2013-06-30,Anne og Finn Fjeldsøe Sørensen I/S,Hanemosevej 2 - 4891 Toreby L,4891,Toreby L,Interessentskab,351100 Produktion af elektricitet,,,Nej
12639384,1988-12-13,2011-01-31,PEDERSTRUP MØLLELAUG I/S,"C/O Peter Hammer, C/O Peter Hammer - Hybenvej 5 - 3300 Frederiksværk",3300,Frederiksværk,Interessentskab,351100 Produktion af elektricitet,,,Nej
83692855,1981-08-24,2011-12-31,KATTEKILDE VINDKRAFT I/S,"C/O Jørn Kock, C/O Jørn Kock - Ellestedvej 22 - Måre - 5853 Ørbæk",5853,Ørbæk,Interessentskab,351100 Produktion af elektricitet,,,Nej
21362883,1998-12-01,2015-12-31,TAMMESTRUP MØLLELAUG I/S,"C/O Jacob Flarup Mikkelsen, C/O Jacob Flarup Mikkelsen - Reimersvej 7 - 8963 Auning",8963,Auning,Interessentskab,351100 Produktion af elektricitet,,,Ja
30147693,2007-01-01,2018-12-31,Mønsted Mølle I/S v/Karen Brorson Jensen og Inger Brorson Kejser,Lyngbyvej 113 - Fævejle - 8570 Trustrup,8570,Trustrup,Interessentskab,351100 Produktion af elektricitet,,,Nej
16124834,1992-03-13,2016-04-06,BORREN MØLLE I/S,"C/O Karl-Erik Jansson, C/O Karl-Erik Jansson - Østervangsvej 21 - 4780 Stege",4780,Stege,Interessentskab,351100 Produktion af elektricitet,,,Nej
35997792,2014-10-01,2015-11-03,Sædding Hede Mølle 2 I/S,"C/O Lemvigegnens Landboforening, C/O Lemvigegnens Landboforening - Industrivej 53 - 7620 Lemvig",7620,Lemvig,Interessentskab,351100 Produktion af elektricitet,,,Ja
27386288,2003-10-01,2014-12-30,I/S Vindmølle v/ Ernst Kristensen og Helene Kristensen,Lundgårdsvej 30 - Lundgård - 9510 Arden,9510,Arden,Interessentskab,351100 Produktion af elektricitet,,,Nej
14233946,1990-04-01,2009-06-30,BAKKELY VINDMØLLELAUG I/S,Rosenvænget 11 - 5900 Rudkøbing,5900,Rudkøbing,Interessentskab,351100 Produktion af elektricitet,,,Nej
33521685,2011-01-01,2017-02-28,Gunnar Madsen I/S,Frilandsvej 10 - 7860 Spøttrup,7860,Spøttrup,Interessentskab,351100 Produktion af elektricitet,,,Ja
70653656,1988-05-17,2009-12-31,HELLESTRUP VINDMØLLELAUG I/S,"C/O Rene Aastrand, C/O Rene Aastrand - Stenhusparken 18 - 4300 Holbæk",4300,Holbæk,Interessentskab,351100 Produktion af elektricitet,,,Nej
37095249,2015-09-21,2016-03-31,SNJ I/S,"C/O Rikke Christensen og Flemming Nygaard Ch, C/O Rikke Christensen og Flemming Nygaard Ch - Ejstrupvej 39 - 9640 Farsø",9640,Farsø,Interessentskab,351100 Produktion af elektricitet,,,Ja
13976589,1990-03-13,2010-06-30,VANGVEJENS MØLLELAUG I/S V/BJARNE SLOTH CHRISTENSEN,Svinkløvvej 159 - Kollerup - 9690 Fjerritslev,9690,Fjerritslev,Interessentskab,351100 Produktion af elektricitet,,,Nej
33740859,2011-07-01,2018-12-31,Romby Bjerg I/S,"C/O Linda Bjerg, C/O Linda Bjerg - Hølletvej 3 - 6900 Skjern",6900,Skjern,Interessentskab,351100 Produktion af elektricitet,,,Nej
31737060,2004-12-30,2016-05-26,Windpark Siersleben 4 I/S,Tronholmen 3 - 3. - 8960 Randers SØ,8960,Randers SØ,Interessentskab,351100 Produktion af elektricitet,,,Nej
25370937,2000-04-01,2015-12-23,Vedby Vindmøllelaug I/S,"C/O Regnskab & Administration ApS, C/O Regnskab & Administration ApS - Fyllestedvej 20 - 5464 Brenderup Fyn",5464,Brenderup Fyn,Interessentskab,351100 Produktion af elektricitet,29679654,mom@regnadm.dk,Nej
21480991,1999-02-28,2009-08-15,LAMDRUP MØLLELAUG I/S,"C/O Leif Cortes, C/O Leif Cortes - Filipsgyden 8A - 5772 Kværndrup",5772,Kværndrup,Interessentskab,351100 Produktion af elektricitet,,,Nej
20567538,1997-10-31,2009-05-31,HESTLUND-LANGELUND'S VINDMØLLE,Fyrrevænget 2 - Farre - 7323 Give,7323,Give,Interessentskab,351100 Produktion af elektricitet,,,Nej
37858587,2016-04-01,2021-02-08,Busklund Vindenergi I/S,Vejlevej 61 - 8800 Viborg,8800,Viborg,Interessentskab,351100 Produktion af elektricitet,,,Ja
48289258,1987-11-01,2012-06-30,STRANDVEJENS VINDMØLLELAUG I/S,Langbjergvej 10 - Hevringholm - 8961 Allingåbro,8961,Allingåbro,Interessentskab,351100 Produktion af elektricitet,,,Nej
20693495,1998-02-01,2014-12-31,Astrup Vindmøllelaug I/S,"C/O Hans Jørgen Bakkegaard, C/O Hans Jørgen Bakkegaard - Mejlbyvej 10 - Ødum - 8370 Hadsten",8370,Hadsten,Interessentskab,351100 Produktion af elektricitet,,,Nej
26437296,2001-12-15,2019-06-30,Råsted Vindmøllelaug I/S,"C/O Holger Bjerre, C/O Holger Bjerre - Byskrivervej 8 - 8920 Randers NV",8920,Randers NV,Interessentskab,351100 Produktion af elektricitet,,,Nej
31377390,2008-01-01,2018-12-28,Ejerlauget Skovgade 14 I/S,"C/O Dorthe Vestergaard, C/O Dorthe Vestergaard - Skovgade 14D - 6760 Ribe",6760,Ribe,Interessentskab,351100 Produktion af elektricitet,,,Ja
36646020,2015-06-01,2020-12-31,Duerlund Projects I/S,Alexandravej 7 - 9320 Hjallerup,9320,Hjallerup,Interessentskab,351100 Produktion af elektricitet,,,Ja
35789820,2014-03-20,2014-05-31,Danske Solhaver I/S,"C/O Mikkel Palsby, C/O Mikkel Palsby - Livjægergade 44 - 5. tv - 2100 København Ø",2100,København Ø,Interessentskab,351100 Produktion af elektricitet,,,Nej
20276096,1997-08-01,2019-12-31,I/S NØRREGÅRD VINDMØLLE,Langvadvej 15 - Tørslev - 8950 Ørsted,8950,Ørsted,Interessentskab,351100 Produktion af elektricitet,,,Nej
34381089,2012-03-29,2016-12-31,Troldhede Erhvervslaug I/S,Bjørslevvej 10 - 6920 Videbæk,6920,Videbæk,Interessentskab,351100 Produktion af elektricitet,,,Nej
39959755,2018-10-01,2018-12-05,Milbak I Møllelaug I/S,Dalvænget 18 - 7900 Nykøbing M,7900,Nykøbing M,Interessentskab,351100 Produktion af elektricitet,,,Ja
26094224,2001-04-01,2015-06-30,Døstrup Vindmøllelaug I/S v/ Hakon Steen Tvergaard og Christian Steen Tvergaard,"C/O Hakon S. Tvergaard, C/O Hakon S. Tvergaard - Havagervej 11 - Lønstrup - 9800 Hjørring",9800,Hjørring,Interessentskab,351100 Produktion af elektricitet,,,Nej
25803094,2000-12-01,2022-06-30,J.H. & B.P. Vind I/S,Lisenborgvej 5 - Bølling - 6900 Skjern,6900,Skjern,Interessentskab,351100 Produktion af elektricitet,,,Nej
25094921,1999-11-09,2016-12-31,Bækvej Møllelaug I/S,"C/O Ingolf Bastrup Jakobsen, C/O Ingolf Bastrup Jakobsen - Aspvej 37 - Linde - 7600 Struer",7600,Struer,Interessentskab,351100 Produktion af elektricitet,,,Nej
31337542,2008-01-01,2008-06-30,Wangenheim Hochheim HH 10 I/S,Jernbanegade 11 - 7700 Thisted,7700,Thisted,Interessentskab,351100 Produktion af elektricitet,,,Nej
25065603,1999-11-01,2018-06-30,Roerslev Møllelaug I/S,Egeløkkevej 30 - Nislev - 5450 Otterup,5450,Otterup,Interessentskab,351100 Produktion af elektricitet,,,Nej
25877217,2001-01-01,2012-12-31,Bjarne S Madsen & Kai S Madsen,Hesselbjergvej 20 - Baunsgård - 7323 Give,7323,Give,Interessentskab,351100 Produktion af elektricitet,,,Nej
31572908,2008-07-01,2018-10-23,Rudmose I/S,Ringkøbingvej 67 - 6971 Spjald,6971,Spjald,Interessentskab,351100 Produktion af elektricitet,,,Nej
26886732,2002-11-01,2019-12-31,BÀLE VINDMØLLELAUG II,Hjortshøjvej 100A - 8250 Egå,8250,Egå,Interessentskab,351100 Produktion af elektricitet,,,Nej
78435410,1985-08-01,2009-12-31,I/S VENNERSMINDE,Østre Landevej 2 - 4930 Maribo,4930,Maribo,Interessentskab,351100 Produktion af elektricitet,,,Nej
31404622,2008-05-13,2013-06-30,Struer Vindmøllelaug I/S,"C/O Revisionsfirma Ole Vestergaard, C/O Revisionsfirma Ole Vestergaard - Bakkevænget 16 - 8990 Fårup",8990,Fårup,Interessentskab,351100 Produktion af elektricitet,,,Nej
31404673,2008-05-13,2009-03-31,Tim Vindmøllelaug I/S,"C/O Revisionsfirma Ole Vestergaard, C/O Revisionsfirma Ole Vestergaard - Bakkevænget 16 - 8990 Fårup",8990,Fårup,Interessentskab,351100 Produktion af elektricitet,,,Nej
20566299,1997-12-09,2015-11-16,TØVELDE VINDMØLLELAUG I/S,Fabriksgade 17 - Lendemark - 4780 Stege,4780,Stege,Interessentskab,351100 Produktion af elektricitet,,,Nej
25649265,2000-09-01,2014-12-31,Svejrupløkke Vindmøllelaug I/S,"C/O Henrik Lyngs Andersen, C/O Henrik Lyngs Andersen - Sjelborgvej 70 - 6710 Esbjerg V",6710,Esbjerg V,Interessentskab,351100 Produktion af elektricitet,,,Nej
19845087,1996-08-01,2019-06-30,Pilegård I/S,Østergade 6 - 4. - 1100 København K,1100,København K,Interessentskab,351100 Produktion af elektricitet,,,Ja
25800834,2000-09-28,2017-09-30,Hansesejes Møllelaug I/S,Radbyvej 21 - Allested - 5672 Broby,5672,Broby,Interessentskab,351100 Produktion af elektricitet,72531690,anmo@fmk.dk,Ja
38464310,2017-03-01,2018-09-30,Hebsgård Vindkraft I/S,Havrelandsvej 15 - 7790 Thyholm,7790,Thyholm,Interessentskab,351100 Produktion af elektricitet,,,Ja
38242482,2016-11-23,2020-12-17,LHP I/S,"C/O Lisbeth Petri Jakobsen, C/O Lisbeth Petri Jakobsen - Bøgelundsvej 68 - 8940 Randers SV",8940,Randers SV,Interessentskab,351100 Produktion af elektricitet,,,Ja
26629802,2002-02-01,2011-06-30,Gl. Langeskov Møllelaug I/S,"C/O Michael Stenskrog, C/O Michael Stenskrog - Søndermøllevej 249 - 9800 Hjørring",9800,Hjørring,Interessentskab,351100 Produktion af elektricitet,,,Nej
38560468,1988-12-01,2008-12-31,BJERRINGBRO/HVORSLEV MØLLELAUG/,"C/O Halfdan Sølvsten, C/O Halfdan Sølvsten - Fredensvej 11 - 8850 Bjerringbro",8850,Bjerringbro,Interessentskab,351100 Produktion af elektricitet,,,Nej
28226306,2004-12-28,2010-11-26,Pensionsopsparingssamvirket II I/S,Strandbakken 84 - Klinteby - 4736 Karrebæksminde,4736,Karrebæksminde,Interessentskab,351100 Produktion af elektricitet,,,Nej
20705337,1998-02-12,2008-02-22,ØSTJYSK VINDKRAFT I/S,"C/O FINN JENSEN, C/O FINN JENSEN - Mantelenvej 20 - Gylling - 8300 Odder",8300,Odder,Interessentskab,351100 Produktion af elektricitet,,,Nej
11023797,1986-12-01,2013-06-29,VINDERUP VINDKRAFT I/S,"C/O Freddy Nikkelborg, C/O Freddy Nikkelborg - Vindelevgård 138 - 7830 Vinderup",7830,Vinderup,Interessentskab,351100 Produktion af elektricitet,,,Nej
33513275,2011-03-17,2017-06-29,Hvide Sande Nordhavn Møllelaug I/S,Nørregade 78 - 6960 Hvide Sande,6960,Hvide Sande,Interessentskab,351100 Produktion af elektricitet,,,Nej
17317342,1993-11-01,2023-09-06,TRUSTRUP MØLLELAUG I/S,"C/O Morten Møller, C/O Morten Møller - Birkeallé 4 - Jebjerg - 7870 Roslev",7870,Roslev,Interessentskab,351100 Produktion af elektricitet,,,Nej
20469684,1997-11-18,2010-12-31,LYNGBAKKE VINDMØLLELAUG I/S V/HENRY MADSEN M.FL.,"C/O Leif Høgh Poulsen, C/O Leif Høgh Poulsen - Vester Bardevej 10 - Barde - 6920 Videbæk",6920,Videbæk,Interessentskab,351100 Produktion af elektricitet,,,Nej
21175633,1998-08-01,2012-03-31,GRÅHEDE ERHVERVSMØLLELAUG I/S V/BENT SKALLEBÆK M FL,Åboulevarden 39 - 6880 Tarm,6880,Tarm,Interessentskab,351100 Produktion af elektricitet,,,Nej
29722498,2006-08-01,2013-12-02,Danserholm Møllelaug I/S v/Ivan Høgh Larsen & Ole Høgh Jensen,"C/O Ivan Høgh, C/O Ivan Høgh - Sennels Hede 10 - 7700 Thisted",7700,Thisted,Interessentskab,351100 Produktion af elektricitet,,,Nej
30882148,2007-11-01,2011-12-31,Rækby Vindkraft I/S v/ Tage Rækby og Viggo Rækby,Grønningen 35 - 7620 Lemvig,7620,Lemvig,Interessentskab,351100 Produktion af elektricitet,,,Nej
29252793,2005-12-31,2008-12-31,Verninge 1 Møllelaug I/S v/Inge & Henning Berentzen,Nordre Skansevej 10 - 9400 Nørresundby,9400,Nørresundby,Interessentskab,351100 Produktion af elektricitet,,,Nej
35103716,2013-07-01,2013-07-02,Højvangen El I/S,"C/O Onsvedvej 10, C/O Onsvedvej 10 - Højvangen 15 - 3630 Jægerspris",3630,Jægerspris,Interessentskab,351100 Produktion af elektricitet,,,Nej
35739793,2012-07-24,2018-12-31,Frost og Spangsberg I/S,Vejlevej 37 - 7300 Jelling,7300,Jelling,Interessentskab,351100 Produktion af elektricitet,,,Ja
26703859,2002-08-01,2023-11-07,Skagen Vindmøllelaug I/S,Skalhuse 5 - Gelstrup - 9240 Nibe,9240,Nibe,Interessentskab,351100 Produktion af elektricitet,,,Nej
25120205,1999-12-10,2013-02-28,Tanderup Mark Vindmøllelaug,"C/O Jens Kristian Jensen, C/O Jens Kristian Jensen - Krøjgårdvej 15 - 7400 Herning",7400,Herning,Interessentskab,351100 Produktion af elektricitet,,,Nej
25432703,2000-05-01,2023-06-30,Gårdbo Gård Møllelaug I/S,"C/O Steen Liestmann, C/O Steen Liestmann - Kaj Munks Vej 11 - 6800 Varde",6800,Varde,Interessentskab,351100 Produktion af elektricitet,,,Ja
17203193,1993-08-01,2016-11-07,Rugkrogens Vindmøllelaug I/S,"C/O Ebbe Wagner Hansen, C/O Ebbe Wagner Hansen - Vibevej 23 - 4261 Dalmose",4261,Dalmose,Interessentskab,351100 Produktion af elektricitet,,,Nej
36218797,2014-12-15,2015-06-02,Bio Lights I/S,"C/O Martin Værum, C/O Martin Værum - Skejby Vænge 160 - 8200 Aarhus N",8200,Aarhus N,Interessentskab,351100 Produktion af elektricitet,,,Ja
35336540,2013-08-01,2016-12-31,V4 I/S,"C/O Jens Bak Ibsen, C/O Jens Bak Ibsen - Buksager 3A - 7860 Spøttrup",7860,Spøttrup,Interessentskab,351100 Produktion af elektricitet,,,Ja
43962787,2023-02-11,2024-01-11,Bornholmshavvindmøllelaug Borger I/S,"C/O Møbelfabrikken, C/O Møbelfabrikken - Gl Rønnevej 17A - 3730 Nexø",3730,Nexø,Interessentskab,351100 Produktion af elektricitet,,,Nej
26342635,2001-10-01,2012-12-31,Kvosted Vindmøllelaug,Bavnevej 45 - 8831 Løgstrup,8831,Løgstrup,Interessentskab,351100 Produktion af elektricitet,,,Nej
19015092,1996-01-01,2016-06-30,VESTER ØRUM VINDMØLLELAUG I/S,"C/O Formand Knud Erik Vinther, C/O Formand Knud Erik Vinther - Skolegade 6 - 7171 Uldum",7171,Uldum,Interessentskab,351100 Produktion af elektricitet,,,Nej
15610476,1991-11-18,2010-03-31,ULSLEV VINDMØLLELAUG I/S,"C/O Henning West Hansen, C/O Henning West Hansen - Bredevej 5 - 4872 Idestrup",4872,Idestrup,Interessentskab,351100 Produktion af elektricitet,,,Nej
41283254,2020-03-19,2021-12-22,Torrild Vindkraft I/S,Egå Havvej 21 - 8250 Egå,8250,Egå,Interessentskab,351100 Produktion af elektricitet,,,Ja
25134044,2000-01-01,2021-12-31,Farre Møllelaug I/S,"C/O Karl Arne Winther, C/O Karl Arne Winther - Havbakken 15 - 6100 Haderslev",6100,Haderslev,Interessentskab,351100 Produktion af elektricitet,,,Ja
16925438,1993-04-01,2014-12-30,TORRIG VINDMØLLELAUG IV I/S V/KASSERER BØRGE JØRGENSEN,Poppel Allé 12 - 4943 Torrig L,4943,Torrig L,Interessentskab,351100 Produktion af elektricitet,,,Nej
31210259,2007-12-28,2010-11-22,Haidberg Oberkotzau 2 I/S,"C/O Adv Jesper Trommer, C/O Adv Jesper Trommer - Tuborg Boulevard 1 - 2900 Hellerup",2900,Hellerup,Interessentskab,351100 Produktion af elektricitet,,,Nej
21302546,1998-05-22,2015-11-30,VOLDBY MØLLELAUG I/S,"C/O Bo Smith, C/O Bo Smith - Egevej 12 - 5500 Middelfart",5500,Middelfart,Interessentskab,351100 Produktion af elektricitet,,,Ja
25508904,2000-07-01,2022-09-15,Idomlund 4 Vindmøllelaug I/S,Trabjergvej 7 - 7500 Holstebro,7500,Holstebro,Interessentskab,351100 Produktion af elektricitet,,,Nej
35133151,2013-07-01,2021-06-02,GE Investment I/S,"C/O Sanderfield ApS, C/O Sanderfield ApS - Kolonnevej 16 - 6400 Sønderborg",6400,Sønderborg,Interessentskab,351100 Produktion af elektricitet,,,Ja
25637275,2000-09-05,2015-09-30,Døstrup III vindmøllelaug I/S,"C/O revisor Paul Bjerring, C/O revisor Paul Bjerring - Bodil Møllevej 8 - Dørup - 8362 Hørning",8362,Hørning,Interessentskab,351100 Produktion af elektricitet,,,Nej
35599266,2014-01-01,2017-12-31,Lyshøjvej I/S,Lyshøjvej 6 - Gettrup - 9500 Hobro,9500,Hobro,Interessentskab,351100 Produktion af elektricitet,,,Ja
32194389,2009-07-01,2021-06-30,Skolemøllen I/S,Kobberøvej 5 - 7760 Hurup Thy,7760,Hurup Thy,Interessentskab,351100 Produktion af elektricitet,,,Ja
13985693,1990-01-01,2017-06-29,THYBORØN-HARBOØRE VINDKRAFT I/S V/JAN PEDERSEN OG HENNING KAASGAARD,Gajsgårdsvej 53 - 7673 Harboøre,7673,Harboøre,Interessentskab,351100 Produktion af elektricitet,,,Nej
32181759,1988-04-01,2008-11-30,Tårnborg Vindmøllelaug I/S,"C/O J Bjørn Jakobsen, C/O J Bjørn Jakobsen - Egevej 15 - 4220 Korsør",4220,Korsør,Interessentskab,351100 Produktion af elektricitet,,,Nej
26040698,2001-01-01,2011-03-02,Samsø Deponigas Laug I/S,"C/O Lasse Lillevang, C/O Lasse Lillevang - Torup Møllevej 8 - 8305 Samsø",8305,Samsø,Interessentskab,351100 Produktion af elektricitet,,,Nej
21163678,1998-09-30,2018-05-07,ØRSTED MØLLELAUG I/S,"C/O Anders Boje, C/O Anders Boje - Sanglærkevej 17 - Assentoft - 8960 Randers SØ",8960,Randers SØ,Interessentskab,351100 Produktion af elektricitet,,,Ja
25333020,2000-04-01,2022-11-28,Idomlund 3 Vindmøllelaug I/S,"C/O John Steffensen, C/O John Steffensen - Estrupvej 58 - 7500 Holstebro",7500,Holstebro,Interessentskab,351100 Produktion af elektricitet,,,Ja
20069546,1997-04-29,2008-12-31,Gestenge Vindmøllelaug I/S v/Kassereren Birgit Rasmussen m.fl,"C/O Birgit Rasmussen, C/O Birgit Rasmussen - Bousøvej 17 - Stauning - 6900 Skjern",6900,Skjern,Interessentskab,351100 Produktion af elektricitet,,,Nej
14153896,1990-05-15,2014-12-30,TORRIG VINDMØLLELAUG II I/S,"C/O Kasserer Børge Jørgensen, C/O Kasserer Børge Jørgensen - Poppel Allé 12 - 4943 Torrig L",4943,Torrig L,Interessentskab,351100 Produktion af elektricitet,,,Nej
13420343,1989-05-16,2010-06-30,SVANHOLM VINDMØLLELAUG I/S,Svanholm Alle 2 - 4050 Skibby,4050,Skibby,Interessentskab,351100 Produktion af elektricitet,,,Nej
25022580,1999-08-12,2011-03-15,Kalhave Vindpark I/S,"C/O Skovlund, C/O Skovlund - Kalhavevej 47 - Kalhave - 7171 Uldum",7171,Uldum,Interessentskab,351100 Produktion af elektricitet,,,Nej
20715839,1998-03-01,2014-03-27,SKIBDAL VINDMØLLELAUG I/S V/FINN MADSEN M FL,Fiskergade 2 - 9850 Hirtshals,9850,Hirtshals,Interessentskab,351100 Produktion af elektricitet,,,Nej
21204803,1998-08-22,2020-06-30,Gl. Ullits Møllelaug,"C/O Lene West, C/O Lene West - Aatoften 6 - 9600 Aars",9600,Aars,Interessentskab,351100 Produktion af elektricitet,,,Ja
35703497,2012-09-01,2017-12-31,Nørlund Solceller I/S,"C/O Dorte Berg Jensen og Peter Jakobsen, C/O Dorte Berg Jensen og Peter Jakobsen - Idskovvej 56 - 9330 Dronninglund",9330,Dronninglund,Interessentskab,351100 Produktion af elektricitet,,,Ja
35361863,2013-01-17,2018-12-31,Solcelleanlægget I/S,"C/O Ørsted og Nielsen, C/O Ørsted og Nielsen - Skovkildevej 10 - 2630 Taastrup",2630,Taastrup,Interessentskab,351100 Produktion af elektricitet,,,Ja
34298564,2012-10-05,2013-04-30,Sol-Tækkerne I/S,Byengen 201 - 2980 Kokkedal,2980,Kokkedal,Interessentskab,351100 Produktion af elektricitet,,,Nej
26921864,2002-01-01,2009-12-31,Sdr. Vium Mølle nr. 9 I/S v/Birgit Kirk Sunesen og Benny Sunesen,Glibstrupvej 29 - Lyne - 6880 Tarm,6880,Tarm,Interessentskab,351100 Produktion af elektricitet,,,Nej
85012053,1987-12-02,2010-02-28,I/S TRANHØJ VINDMØLLELAUG,"C/O V/HANS JEPPESEN, C/O V/HANS JEPPESEN - Solbakkevej 4 - 7700 Thisted",7700,Thisted,Interessentskab,351100 Produktion af elektricitet,,,Nej
15342935,1991-06-27,2010-06-30,STOHOLM VINDMØLLELAUG I/S ERNST NIELSEN,Nr. Søbyvej 17 - Feldingbjerg - 7850 Stoholm Jyll,7850,Stoholm Jyll,Interessentskab,351100 Produktion af elektricitet,,,Nej
37451347,2016-02-01,2018-05-31,I/S Vesterled,Barfredsvej 40 - 6830 Nørre Nebel,6830,Nørre Nebel,Interessentskab,351100 Produktion af elektricitet,,,Ja
21974773,1999-09-22,2008-06-30,St. Andst Vindmøllelaug I/S v/Knud Wester,Egevænget 30 - Askov - 6600 Vejen,6600,Vejen,Interessentskab,351100 Produktion af elektricitet,,,Nej
30972082,2007-11-25,2013-01-01,Watzerath 4 I/S,Jernbanegade 11 - 7700 Thisted,7700,Thisted,Interessentskab,351100 Produktion af elektricitet,,,Ja
88275659,1988-07-01,2008-06-30,BÅNDBYERNES VINDMØLLELAUG I/S,"C/O Palle Roed, C/O Palle Roed - Østermarken 20 - 9280 Storvorde",9280,Storvorde,Interessentskab,351100 Produktion af elektricitet,,,Nej
30446453,1987-11-20,2012-06-30,SVALLERUP MØLLELAUG I/S,"C/O Svend Erik Dalsgård, C/O Svend Erik Dalsgård - Flinterupvej 40 - 4480 Store Fuglede",4480,Store Fuglede,Interessentskab,351100 Produktion af elektricitet,,,Nej
30973208,2003-12-15,2021-12-31,I/S Neuferchau 15 785,"C/O Niels Mortensen, C/O Niels Mortensen - Hasselvænget 1 - 9670 Løgstør",9670,Løgstør,Interessentskab,351100 Produktion af elektricitet,,,Ja
21434078,1999-01-01,2020-06-30,I/S PILGÅRD VAGNER MADSEN & HENNING K MADSEN,Hodsagervej 48 - Hodsager - 7490 Aulum,7490,Aulum,Interessentskab,351100 Produktion af elektricitet,,,Nej
35184058,2012-10-01,2015-12-31,Egon og Annie Jensen I/S,Kystvejen 101 - 7770 Vestervig,7770,Vestervig,Interessentskab,351100 Produktion af elektricitet,,,Ja
76180156,1988-01-28,2014-03-31,MØN VINDKRAFT I/S,"C/O Jan Pedersen, C/O Jan Pedersen - Ympehavevej 6 - Vindebæk - 4792 Askeby",4792,Askeby,Interessentskab,351100 Produktion af elektricitet,,,Nej
25353218,1999-08-27,2018-01-26,Bakkegård Møllelaug I/S,Bøgebjergvej 383 - 5390 Martofte,5390,Martofte,Interessentskab,351100 Produktion af elektricitet,,,Ja
35611320,2013-03-01,2017-12-31,Grøns Solceller I/S,Pilegården 23 - 5240 Odense NØ,5240,Odense NØ,Interessentskab,351100 Produktion af elektricitet,,,Ja
19164845,1996-04-01,2008-04-30,EGON KORSBÆK OG KIRSTEN KORSBÆK,Husbymøllevej 73 - Husby - 9690 Fjerritslev,9690,Fjerritslev,Interessentskab,351100 Produktion af elektricitet,,,Nej
20539232,1997-11-01,2008-02-29,SKOVBØLLE MØLLELAUG I/S,"C/O Michael Christiansen, C/O Michael Christiansen - Tårsvej 194 - 4912 Harpelunde",4912,Harpelunde,Interessentskab,351100 Produktion af elektricitet,,,Nej
26507901,2001-12-25,2017-12-31,Felding Mose V Møllelaug I/S,"C/O Ole Bonde Larsen, C/O Ole Bonde Larsen - Uslev Markvej 99 - Bjergby - 9800 Hjørring",9800,Hjørring,Interessentskab,351100 Produktion af elektricitet,,,Nej
